model	objective	reaction	status	value
ymn	obj	r_2377	optimal	0.08798
ymn	obj	r_2378	optimal	0.08798
ymn	obj	r_2379	optimal	0.08798
ymn	obj	r_2380	optimal	0.08798
ymn	obj	r_2381	optimal	0.08798
ymn	obj	r_2382	optimal	0.08798
ymn	obj	r_2383	optimal	0.08798
ymn	obj	r_2384	optimal	0.08798
ymn	obj	r_2385	optimal	0.08798
ymn	obj	r_2386	optimal	0.08798
ymn	obj	r_2387	optimal	0.08798
ymn	obj	r_2388	optimal	0.08798
ymn	obj	r_2389	optimal	0.08798
ymn	obj	r_2390	optimal	0.08798
ymn	obj	r_2391	optimal	0.08798
ymn	obj	r_2392	optimal	0.08798
ymn	obj	r_2393	optimal	0.08798
ymn	obj	r_2394	optimal	0.08798
ymn	obj	r_2395	optimal	0.08798
ymn	obj	r_2396	optimal	0.08798
ymn	obj	r_2397	optimal	0.08798
ymn	obj	r_2398	optimal	0.08798
ymn	obj	r_2399	optimal	0.08798
ymn	obj	r_2400	optimal	0.08798
ymn	obj	r_2401	optimal	0.08798
ymn	obj	r_2402	optimal	0.08798
ymn	obj	r_2403	optimal	0.08798
ymn	obj	r_2404	optimal	0.08798
ymn	obj	r_2405	optimal	0.08798
ymn	obj	r_2406	optimal	0.08798
ymn	obj	r_2407	optimal	0.08798
ymn	obj	r_2408	optimal	0.08798
ymn	obj	r_2409	optimal	0.08798
ymn	obj	r_2410	optimal	0.08798
ymn	obj	r_2411	optimal	0.08798
ymn	obj	r_2412	optimal	0.08798
ymn	obj	r_2413	optimal	0.08798
ymn	obj	r_2414	optimal	0.08798
ymn	obj	r_2415	optimal	0.08798
ymn	obj	r_2416	optimal	0.08798
ymn	obj	r_2417	optimal	0.08798
ymn	obj	r_2418	optimal	0.08798
ymn	obj	r_2419	optimal	0.08798
ymn	obj	r_2420	optimal	0.08798
ymn	obj	r_2421	optimal	0.08798
ymn	obj	r_2422	optimal	0.08798
ymn	obj	r_2423	optimal	0.08798
ymn	obj	r_2424	optimal	0.08798
ymn	obj	r_2425	optimal	0.08798
ymn	obj	r_2426	optimal	0.08798
ymn	obj	r_2427	optimal	0.08798
ymn	obj	r_2428	optimal	0.08798
ymn	obj	r_2429	optimal	0.08798
ymn	obj	r_2430	optimal	0.08798
ymn	obj	r_2431	optimal	0.08798
ymn	obj	r_2432	optimal	0.087978
ymn	obj	r_2433	optimal	0.08798
ymn	obj	r_2434	optimal	0.08798
ymn	obj	r_2435	optimal	0.08798
ymn	obj	r_2436	optimal	0.08798
ymn	obj	r_2437	optimal	0.08798
ymn	obj	r_2438	optimal	0.08798
ymn	obj	r_2439	optimal	0.08798
ymn	obj	r_2440	optimal	0.08798
ymn	obj	r_2441	optimal	0.08798
ymn	obj	r_2442	optimal	0.08798
ymn	obj	r_2443	optimal	0.08798
ymn	obj	r_2444	optimal	0.08798
ymn	obj	r_2445	optimal	0.08798
ymn	obj	r_2446	optimal	0.087979
ymn	obj	r_2447	optimal	0.08798
ymn	obj	r_2448	optimal	0.08798
ymn	obj	r_2449	optimal	0.08798
ymn	obj	r_2450	optimal	0.08798
ymn	obj	r_2451	optimal	0.08798
ymn	obj	r_2452	optimal	0.08798
ymn	obj	r_2453	optimal	0.08798
ymn	obj	r_2454	optimal	0.087979
ymn	obj	r_2455	optimal	0.08798
ymn	obj	r_2456	optimal	0.08798
ymn	obj	r_2457	optimal	0.08798
ymn	obj	r_2458	optimal	0.08798
ymn	obj	r_2459	optimal	0.08798
ymn	obj	r_2460	optimal	0.08798
ymn	obj	r_2461	optimal	0.08798
ymn	obj	r_2462	optimal	0.08798
ymn	obj	r_2463	optimal	0.08798
ymn	obj	r_2464	optimal	0.08798
ymn	obj	r_2465	optimal	0.08798
ymn	obj	r_2466	optimal	0.08798
ymn	obj	r_2467	optimal	0.08798
ymn	obj	r_2468	optimal	0.08798
ymn	obj	r_2469	optimal	0.08798
ymn	obj	r_2470	optimal	0.08798
ymn	obj	r_2471	optimal	0.08798
ymn	obj	r_2472	optimal	0.08798
ymn	obj	r_2473	optimal	0.08798
ymn	obj	r_2474	optimal	0.08798
ymn	obj	r_2475	optimal	0.08798
ymn	obj	r_2476	optimal	0.08798
ymn	obj	r_2477	optimal	0.08798
ymn	obj	r_2478	optimal	0.08798
ymn	obj	r_2479	optimal	0.08798
ymn	obj	r_2480	optimal	0.08798
ymn	obj	r_2481	optimal	0.08798
ymn	obj	r_2482	optimal	0.08798
ymn	obj	r_2483	optimal	0.08798
ymn	obj	r_2484	optimal	0.08798
ymn	obj	r_2485	optimal	0.08798
ymn	obj	r_2486	optimal	0.08798
ymn	obj	r_2487	optimal	0.08798
ymn	obj	r_2488	optimal	0.08798
ymn	obj	r_2489	optimal	0.08798
ymn	obj	r_2490	optimal	0.08798
ymn	obj	r_2491	optimal	0.08798
ymn	obj	r_2492	optimal	0.08798
ymn	obj	r_2493	optimal	0.08798
ymn	obj	r_2494	optimal	0.08798
ymn	obj	r_2495	optimal	0.08798
ymn	obj	r_2496	optimal	0.08798
ymn	obj	r_2497	optimal	0.08798
ymn	obj	r_2498	optimal	0.08798
ymn	obj	r_2499	optimal	0.08798
ymn	obj	r_2500	optimal	0.08798
ymn	obj	r_2501	optimal	0.08798
ymn	obj	r_2502	optimal	0.08798
ymn	obj	r_2503	optimal	0.08798
ymn	obj	r_2504	optimal	0.08798
ymn	obj	r_2505	optimal	0.08798
ymn	obj	r_2506	optimal	0.08798
ymn	obj	r_2507	optimal	0.08798
ymn	obj	r_2508	optimal	0.08798
ymn	obj	r_2509	optimal	0.08798
ymn	obj	r_2510	optimal	0.08798
ymn	obj	r_2511	optimal	0.08798
ymn	obj	r_2512	optimal	0.08798
ymn	obj	r_2513	optimal	0.08798
ymn	obj	r_2514	optimal	0.08798
ymn	obj	r_2515	optimal	0.08798
ymn	obj	r_2516	optimal	0.08798
ymn	obj	r_2517	optimal	0.08798
ymn	obj	r_2518	optimal	0.08798
ymn	obj	r_2519	optimal	0.08798
ymn	obj	r_2520	optimal	0.08798
ymn	obj	r_2521	optimal	0.08798
ymn	obj	r_2522	optimal	0.08798
ymn	obj	r_2523	optimal	0.08798
ymn	obj	r_2524	optimal	0.08798
ymn	obj	r_2525	optimal	0.08798
ymn	obj	r_2526	optimal	0.08798
ymn	obj	r_2527	optimal	0.08798
ymn	obj	r_2528	optimal	0.08798
ymn	obj	r_2529	optimal	0.08798
ymn	obj	r_2530	optimal	0.08798
ymn	obj	r_2531	optimal	0.08798
ymn	obj	r_2532	optimal	0.08798
ymn	obj	r_2533	optimal	0.08798
ymn	obj	r_2534	optimal	0.08798
ymn	obj	r_2535	optimal	0.08798
ymn	obj	r_2536	optimal	0.08798
ymn	obj	r_2537	optimal	0.08798
ymn	obj	r_2538	optimal	0.08798
ymn	obj	r_2539	optimal	0.08798
ymn	obj	r_2540	optimal	0.08798
ymn	obj	r_2541	optimal	0.08798
ymn	obj	r_2542	optimal	0.08798
ymn	obj	r_2543	optimal	0.08798
ymn	obj	r_2544	optimal	0.08798
ymn	obj	r_2545	optimal	0.08798
ymn	obj	r_2546	optimal	0.08798
ymn	obj	r_2547	optimal	0.08798
ymn	obj	r_2548	optimal	0.08798
ymn	obj	r_2549	optimal	0.08798
ymn	obj	r_2550	optimal	0.08798
ymn	obj	r_2551	optimal	0.08798
ymn	obj	r_2552	optimal	0.08798
ymn	obj	r_2553	optimal	0.08798
ymn	obj	r_2554	optimal	0.08798
ymn	obj	r_2555	optimal	0.08798
ymn	obj	r_2556	optimal	0.08798
ymn	obj	r_2557	optimal	0.08798
ymn	obj	r_2558	optimal	0.08798
ymn	obj	r_2559	optimal	0.08798
ymn	obj	r_2560	optimal	0.08798
ymn	obj	r_2561	optimal	0.08798
ymn	obj	r_2562	optimal	0.08798
ymn	obj	r_2563	optimal	0.08798
ymn	obj	r_2564	optimal	0.08798
ymn	obj	r_2565	optimal	0.08798
ymn	obj	r_2566	optimal	0.08798
ymn	obj	r_2567	optimal	0.08798
ymn	obj	r_2568	optimal	0.08798
ymn	obj	r_2569	optimal	0.08798
ymn	obj	r_2570	optimal	0.08798
ymn	obj	r_2571	optimal	0.08798
ymn	obj	r_2572	optimal	0.08798
ymn	obj	r_2573	optimal	0.08798
ymn	obj	r_2574	optimal	0.08798
ymn	obj	r_2575	optimal	0.08798
ymn	obj	r_2576	optimal	0.08798
ymn	obj	r_2577	optimal	0.08798
ymn	obj	r_2578	optimal	0.08798
ymn	obj	r_2579	optimal	0.08798
ymn	obj	r_2580	optimal	0.08798
ymn	obj	r_2581	optimal	0.08798
ymn	obj	r_2582	optimal	0.08798
ymn	obj	r_2583	optimal	0.08798
ymn	obj	r_2584	optimal	0.08798
ymn	obj	r_2585	optimal	0.08798
ymn	obj	r_2586	optimal	0.08798
ymn	obj	r_2587	optimal	0.08798
ymn	obj	r_2588	optimal	0.08798
ymn	obj	r_2589	optimal	0.08798
ymn	obj	r_2590	optimal	0.08798
ymn	obj	r_2591	optimal	0.08798
ymn	obj	r_2592	optimal	0.08798
ymn	obj	r_2593	optimal	0.08798
ymn	obj	r_2594	optimal	0.08798
ymn	obj	r_2595	optimal	0.08798
ymn	obj	r_2596	optimal	0.08798
ymn	obj	r_2597	optimal	0.08798
ymn	obj	r_2598	optimal	0.08798
ymn	obj	r_2599	optimal	0.08798
ymn	obj	r_2600	optimal	0.08798
ymn	obj	r_2601	optimal	0.08798
ymn	obj	r_2602	optimal	0.08798
ymn	obj	r_2603	optimal	0.08798
ymn	obj	r_2604	optimal	0.08798
ymn	obj	r_2605	optimal	0.08798
ymn	obj	r_2606	optimal	0.08798
ymn	obj	r_2607	optimal	0.08798
ymn	obj	r_2608	optimal	0.08798
ymn	obj	r_2609	optimal	0.08798
ymn	obj	r_2610	optimal	0.08798
ymn	obj	r_2611	optimal	0.08798
ymn	obj	r_2612	optimal	0.08798
ymn	obj	r_2613	optimal	0.08798
ymn	obj	r_2614	optimal	0.08798
ymn	obj	r_2615	optimal	0.08798
ymn	obj	r_2616	optimal	0.08798
ymn	obj	r_2617	optimal	0.08798
ymn	obj	r_2618	optimal	0.08798
ymn	obj	r_2619	optimal	0.08798
ymn	obj	r_2620	optimal	0.08798
ymn	obj	r_2621	optimal	0.08798
ymn	obj	r_2622	optimal	0.08798
ymn	obj	r_2623	optimal	0.08798
ymn	obj	r_2624	optimal	0.08798
ymn	obj	r_2625	optimal	0.08798
ymn	obj	r_2626	optimal	0.08798
ymn	obj	r_2627	optimal	0.08798
ymn	obj	r_2628	optimal	0.08798
ymn	obj	r_2629	optimal	0.08798
ymn	obj	r_2630	optimal	0.08798
ymn	obj	r_2631	optimal	0.08798
ymn	obj	r_2632	optimal	0.08798
ymn	obj	r_2633	optimal	0.08798
ymn	obj	r_2634	optimal	0.08798
ymn	obj	r_2635	optimal	0.08798
ymn	obj	r_2636	optimal	0.08798
ymn	obj	r_2637	optimal	0.08798
ymn	obj	r_2638	optimal	0.08798
ymn	obj	r_2639	optimal	0.08798
ymn	obj	r_2640	optimal	0.08798
ymn	obj	r_2641	optimal	0.08798
ymn	obj	r_2642	optimal	0.08798
ymn	obj	r_2643	optimal	0.08798
ymn	obj	r_2644	optimal	0.08798
ymn	obj	r_2645	optimal	0.08798
ymn	obj	r_2646	optimal	0.08798
ymn	obj	r_2647	optimal	0.08798
ymn	obj	r_2648	optimal	0.08798
ymn	obj	r_2649	optimal	0.08798
ymn	obj	r_2650	optimal	0.08798
ymn	obj	r_2651	optimal	0.08798
ymn	obj	r_2652	optimal	0.08798
ymn	obj	r_2653	optimal	0.08798
ymn	obj	r_2654	optimal	0.08798
ymn	obj	r_2655	optimal	0.08798
ymn	obj	r_2656	optimal	0.08798
ymn	obj	r_2657	optimal	0.08798
ymn	obj	r_2658	optimal	0.08798
ymn	obj	r_2659	optimal	0.08798
ymn	obj	r_2660	optimal	0.08798
ymn	obj	r_2661	optimal	0.08798
ymn	obj	r_2662	optimal	0.08798
ymn	obj	r_2663	optimal	0.08798
ymn	obj	r_2664	optimal	0.08798
ymn	obj	r_2665	optimal	0.08798
ymn	obj	r_2666	optimal	0.08798
ymn	obj	r_2667	optimal	0.08798
ymn	obj	r_2668	optimal	0.08798
ymn	obj	r_2669	optimal	0.08798
ymn	obj	r_2670	optimal	0.08798
ymn	obj	r_2671	optimal	0.08798
ymn	obj	r_2672	optimal	0.08798
ymn	obj	r_2673	optimal	0.08798
ymn	obj	r_2674	optimal	0.08798
ymn	obj	r_2675	optimal	0.08798
ymn	obj	r_2676	optimal	0.08798
ymn	obj	r_2677	optimal	0.08798
ymn	obj	r_2678	optimal	0.08798
ymn	obj	r_2679	optimal	0.08798
ymn	obj	r_2680	optimal	0.08798
ymn	obj	r_2681	optimal	0.08798
ymn	obj	r_2682	optimal	0.08798
ymn	obj	r_2683	optimal	0.08798
ymn	obj	r_2684	optimal	0.08798
ymn	obj	r_2685	optimal	0.08798
ymn	obj	r_2686	optimal	0.08798
ymn	obj	r_2687	optimal	0.08798
ymn	obj	r_2688	optimal	0.08798
ymn	obj	r_2689	optimal	0.08798
ymn	obj	r_2690	optimal	0.08798
ymn	obj	r_2691	optimal	0.08798
ymn	obj	r_2692	optimal	0.08798
ymn	obj	r_2693	optimal	0.08798
ymn	obj	r_2694	optimal	0.08798
ymn	obj	r_2695	optimal	0.08798
ymn	obj	r_2696	optimal	0.08798
ymn	obj	r_2697	optimal	0.08798
ymn	obj	r_2698	optimal	0.08798
ymn	obj	r_2699	optimal	0.08798
ymn	obj	r_2700	optimal	0.08798
ymn	obj	r_2701	optimal	0.08798
ymn	obj	r_2702	optimal	0.08798
ymn	obj	r_2703	optimal	0.08798
ymn	obj	r_2704	optimal	0.08798
ymn	obj	r_2705	optimal	0.08798
ymn	obj	r_2706	optimal	0.08798
ymn	obj	r_2707	optimal	0.08798
ymn	obj	r_2708	optimal	0.08798
ymn	obj	r_2709	optimal	0.08798
ymn	obj	r_2710	optimal	0.08798
ymn	obj	r_2711	optimal	0.08798
ymn	obj	r_2712	optimal	0.08798
ymn	obj	r_2713	optimal	0.08798
ymn	obj	r_2714	optimal	0.08798
ymn	obj	r_2715	optimal	0.08798
ymn	obj	r_2716	optimal	0.08798
ymn	obj	r_2717	optimal	0.08798
ymn	obj	r_2718	optimal	0.08798
ymn	obj	r_2719	optimal	0.08798
ymn	obj	r_2720	optimal	0.08798
ymn	obj	r_2721	optimal	0.08798
ymn	obj	r_2722	optimal	0.08798
ymn	obj	r_2723	optimal	0.08798
ymn	obj	r_2724	optimal	0.08798
ymn	obj	r_2725	optimal	0.08798
ymn	obj	r_2726	optimal	0.08798
ymn	obj	r_2727	optimal	0.08798
ymn	obj	r_2728	optimal	0.08798
ymn	obj	r_2729	optimal	0.08798
ymn	obj	r_2730	optimal	0.08798
ymn	obj	r_2731	optimal	0.08798
ymn	obj	r_2732	optimal	0.08798
ymn	obj	r_2733	optimal	0.08798
ymn	obj	r_2734	optimal	0.08798
ymn	obj	r_2735	optimal	0.08798
ymn	obj	r_2736	optimal	0.08798
ymn	obj	r_2737	optimal	0.08798
ymn	obj	r_2738	optimal	0.08798
ymn	obj	r_2739	optimal	0.08798
ymn	obj	r_2740	optimal	0.08798
ymn	obj	r_2741	optimal	0.08798
ymn	obj	r_2742	optimal	0.08798
ymn	obj	r_2743	optimal	0.08798
ymn	obj	r_2744	optimal	0.08798
ymn	obj	r_2745	optimal	0.08798
ymn	obj	r_2746	optimal	0.08798
ymn	obj	r_2747	optimal	0.08798
ymn	obj	r_2748	optimal	0.08798
ymn	obj	r_2749	optimal	0.08798
ymn	obj	r_2750	optimal	0.08798
ymn	obj	r_2751	optimal	0.08798
ymn	obj	r_2752	optimal	0.08798
ymn	obj	r_2753	optimal	0.08798
ymn	obj	r_2754	optimal	0.08798
ymn	obj	r_2755	optimal	0.08798
ymn	obj	r_2756	optimal	0.08798
ymn	obj	r_2757	optimal	0.08798
ymn	obj	r_2758	optimal	0.08798
ymn	obj	r_2759	optimal	0.08798
ymn	obj	r_2760	optimal	0.08798
ymn	obj	r_2761	optimal	0.08798
ymn	obj	r_2762	optimal	0.08798
ymn	obj	r_2763	optimal	0.08798
ymn	obj	r_2764	optimal	0.08798
ymn	obj	r_2765	optimal	0.08798
ymn	obj	r_2766	optimal	0.08798
ymn	obj	r_2767	optimal	0.08798
ymn	obj	r_2768	optimal	0.08798
ymn	obj	r_2769	optimal	0.08798
ymn	obj	r_2770	optimal	0.08798
ymn	obj	r_2771	optimal	0.08798
ymn	obj	r_2772	optimal	0.08798
ymn	obj	r_2773	optimal	0.08798
ymn	obj	r_2774	optimal	0.08798
ymn	obj	r_2775	optimal	0.08798
ymn	obj	r_2776	optimal	0.08798
ymn	obj	r_2777	optimal	0.08798
ymn	obj	r_2778	optimal	0.08798
ymn	obj	r_2779	optimal	0.08798
ymn	obj	r_2780	optimal	0.08798
ymn	obj	r_2781	optimal	0.08798
ymn	obj	r_2782	optimal	0.08798
ymn	obj	r_2783	optimal	0.08798
ymn	obj	r_2784	optimal	0.08798
ymn	obj	r_2785	optimal	0.08798
ymn	obj	r_2786	optimal	0.08798
ymn	obj	r_2787	optimal	0.08798
ymn	obj	r_2788	optimal	0.08798
ymn	obj	r_2789	optimal	0.08798
ymn	obj	r_2790	optimal	0.08798
ymn	obj	r_2791	optimal	0.08798
ymn	obj	r_2792	optimal	0.08798
ymn	obj	r_2793	optimal	0.08798
ymn	obj	r_2794	optimal	0.08798
ymn	obj	r_2795	optimal	0.08798
ymn	obj	r_2796	optimal	0.08798
ymn	obj	r_2797	optimal	0.08798
ymn	obj	r_2798	optimal	0.08798
ymn	obj	r_2799	optimal	0.08798
ymn	obj	r_2800	optimal	0.08798
ymn	obj	r_2801	optimal	0.08798
ymn	obj	r_2802	optimal	0.08798
ymn	obj	r_2803	optimal	0.08798
ymn	obj	r_2804	optimal	0.08798
ymn	obj	r_2805	optimal	0.08798
ymn	obj	r_2806	optimal	0.08798
ymn	obj	r_2807	optimal	0.08798
ymn	obj	r_2808	optimal	0.08798
ymn	obj	r_2809	optimal	0.08798
ymn	obj	r_2810	optimal	0.08798
ymn	obj	r_2811	optimal	0.08798
ymn	obj	r_2812	optimal	0.08798
ymn	obj	r_2813	optimal	0.08798
ymn	obj	r_2814	optimal	0.08798
ymn	obj	r_2815	optimal	0.08798
ymn	obj	r_2816	optimal	0.08798
ymn	obj	r_2817	optimal	0.08798
ymn	obj	r_2818	optimal	0.08798
ymn	obj	r_2819	optimal	0.08798
ymn	obj	r_2820	optimal	0.08798
ymn	obj	r_2821	optimal	0.08798
ymn	obj	r_2822	optimal	0.08798
ymn	obj	r_2823	optimal	0.08798
ymn	obj	r_2824	optimal	0.08798
ymn	obj	r_2825	optimal	0.08798
ymn	obj	r_2826	optimal	0.08798
ymn	obj	r_2827	optimal	0.08798
ymn	obj	r_2828	optimal	0.08798
ymn	obj	r_2829	optimal	0.08798
ymn	obj	r_2830	optimal	0.08798
ymn	obj	r_2831	optimal	0.08798
ymn	obj	r_2832	optimal	0.08798
ymn	obj	r_2833	optimal	0.08798
ymn	obj	r_2834	optimal	0.08798
ymn	obj	r_2835	optimal	0.08798
ymn	obj	r_2836	optimal	0.08798
ymn	obj	r_2837	optimal	0.08798
ymn	obj	r_2838	optimal	0.08798
ymn	obj	r_2839	optimal	0.08798
ymn	obj	r_2840	optimal	0.08798
ymn	obj	r_2841	optimal	0.08798
ymn	obj	r_2842	optimal	0.08798
ymn	obj	r_2843	optimal	0.08798
ymn	obj	r_2844	optimal	0.08798
ymn	obj	r_2845	optimal	0.08798
ymn	obj	r_2846	optimal	0.08798
ymn	obj	r_2847	optimal	0.08798
ymn	obj	r_2848	optimal	0.08798
ymn	obj	r_2849	optimal	0.08798
ymn	obj	r_2850	optimal	0.08798
ymn	obj	r_2851	optimal	0.08798
ymn	obj	r_2852	optimal	0.08798
ymn	obj	r_2853	optimal	0.08798
ymn	obj	r_2854	optimal	0.08798
ymn	obj	r_2855	optimal	0.08798
ymn	obj	r_2856	optimal	0.08798
ymn	obj	r_2857	optimal	0.08798
ymn	obj	r_2858	optimal	0.08798
ymn	obj	r_2859	optimal	0.08798
ymn	obj	r_2860	optimal	0.08798
ymn	obj	r_2861	optimal	0.08798
ymn	obj	r_2862	optimal	0.08798
ymn	obj	r_2863	optimal	0.08798
ymn	obj	r_2864	optimal	0.08798
ymn	obj	r_2865	optimal	0.08798
ymn	obj	r_2866	optimal	0.08798
ymn	obj	r_2867	optimal	0.08798
ymn	obj	r_2868	optimal	0.08798
ymn	obj	r_2869	optimal	0.08798
ymn	obj	r_2870	optimal	0.08798
ymn	obj	r_2871	optimal	0.08798
ymn	obj	r_2872	optimal	0.08798
ymn	obj	r_2873	optimal	0.08798
ymn	obj	r_2874	optimal	0.08798
ymn	obj	r_2875	optimal	0.08798
ymn	obj	r_2876	optimal	0.08798
ymn	obj	r_2877	optimal	0.08798
ymn	obj	r_2878	optimal	0.08798
ymn	obj	r_2879	optimal	0.08798
ymn	obj	r_2880	optimal	0.08798
ymn	obj	r_2881	optimal	0.08798
ymn	obj	r_2882	optimal	0.08798
ymn	obj	r_2883	optimal	0.08798
ymn	obj	r_2884	optimal	0.08798
ymn	obj	r_2885	optimal	0.08798
ymn	obj	r_2886	optimal	0.08798
ymn	obj	r_2887	optimal	0.08798
ymn	obj	r_2888	optimal	0.08798
ymn	obj	r_2889	optimal	0.08798
ymn	obj	r_2890	optimal	0.08798
ymn	obj	r_2891	optimal	0.08798
ymn	obj	r_2892	optimal	0.08798
ymn	obj	r_2893	optimal	0.08798
ymn	obj	r_2894	optimal	0.08798
ymn	obj	r_2895	optimal	0.08798
ymn	obj	r_2896	optimal	0.08798
ymn	obj	r_2897	optimal	0.08798
ymn	obj	r_2898	optimal	0.08798
ymn	obj	r_2899	optimal	0.08798
ymn	obj	r_2900	optimal	0.08798
ymn	obj	r_2901	optimal	0.08798
ymn	obj	r_2902	optimal	0.08798
ymn	obj	r_2903	optimal	0.08798
ymn	obj	r_2904	optimal	0.08798
ymn	obj	r_2905	optimal	0.08798
ymn	obj	r_2906	optimal	0.08798
ymn	obj	r_2907	optimal	0.08798
ymn	obj	r_2908	optimal	0.08798
ymn	obj	r_2909	optimal	0.08798
ymn	obj	r_2910	optimal	0.08798
ymn	obj	r_2911	optimal	0.08798
ymn	obj	r_2912	optimal	0.08798
ymn	obj	r_2913	optimal	0.08798
ymn	obj	r_2914	optimal	0.08798
ymn	obj	r_2915	optimal	0.08798
ymn	obj	r_2916	optimal	0.08798
ymn	obj	r_2917	optimal	0.08798
ymn	obj	r_2918	optimal	0.08798
ymn	obj	r_2919	optimal	0.08798
ymn	obj	r_2920	optimal	0.08798
ymn	obj	r_2921	optimal	0.08798
ymn	obj	r_2922	optimal	0.08798
ymn	obj	r_2923	optimal	0.08798
ymn	obj	r_2924	optimal	0.08798
ymn	obj	r_2925	optimal	0.08798
ymn	obj	r_2926	optimal	0.08798
ymn	obj	r_2927	optimal	0.08798
ymn	obj	r_2928	optimal	0.08798
ymn	obj	r_2929	optimal	0.08798
ymn	obj	r_2930	optimal	0.08798
ymn	obj	r_2931	optimal	0.08798
ymn	obj	r_2932	optimal	0.08798
ymn	obj	r_2933	optimal	0.08798
ymn	obj	r_2934	optimal	0.08798
ymn	obj	r_2935	optimal	0.08798
ymn	obj	r_2936	optimal	0.08798
ymn	obj	r_2937	optimal	0.08798
ymn	obj	r_2938	optimal	0.08798
ymn	obj	r_2939	optimal	0.08798
ymn	obj	r_2940	optimal	0.08798
ymn	obj	r_2941	optimal	0.08798
ymn	obj	r_2942	optimal	0.08798
ymn	obj	r_2943	optimal	0.08798
ymn	obj	r_2944	optimal	0.08798
ymn	obj	r_2945	optimal	0.08798
ymn	obj	r_2946	optimal	0.08798
ymn	obj	r_2947	optimal	0.08798
ymn	obj	r_2948	optimal	0.08798
ymn	obj	r_2949	optimal	0.08798
ymn	obj	r_2950	optimal	0.08798
ymn	obj	r_2951	optimal	0.08798
ymn	obj	r_2952	optimal	0.08798
ymn	obj	r_2953	optimal	0.08798
ymn	obj	r_2954	optimal	0.08798
ymn	obj	r_2955	optimal	0.08798
ymn	obj	r_2956	optimal	0.08798
ymn	obj	r_2957	optimal	0.08798
ymn	obj	r_2958	optimal	0.08798
ymn	obj	r_2959	optimal	0.08798
ymn	obj	r_2960	optimal	0.08798
ymn	obj	r_2961	optimal	0.08798
ymn	obj	r_2962	optimal	0.08798
ymn	obj	r_2963	optimal	0.08798
ymn	obj	r_2964	optimal	0.08798
ymn	obj	r_2965	optimal	0.08798
ymn	obj	r_2966	optimal	0.08798
ymn	obj	r_2967	optimal	0.08798
ymn	obj	r_2968	optimal	0.08798
ymn	obj	r_2969	optimal	0.08798
ymn	obj	r_2970	optimal	0.08798
ymn	obj	r_2971	optimal	0.08798
ymn	obj	r_2972	optimal	0.08798
ymn	obj	r_2973	optimal	0.08798
ymn	obj	r_2974	optimal	0.08798
ymn	obj	r_2975	optimal	0.08798
ymn	obj	r_2976	optimal	0.08798
ymn	obj	r_2977	optimal	0.08798
ymn	obj	r_2978	optimal	0.08798
ymn	obj	r_2979	optimal	0.08798
ymn	obj	r_2980	optimal	0.08798
ymn	obj	r_2981	optimal	0.08798
ymn	obj	r_2982	optimal	0.08798
ymn	obj	r_2983	optimal	0.08798
ymn	obj	r_2984	optimal	0.08798
ymn	obj	r_2985	optimal	0.08798
ymn	obj	r_2986	optimal	0.08798
ymn	obj	r_2987	optimal	0.08798
ymn	obj	r_2988	optimal	0.08798
ymn	obj	r_2989	optimal	0.08798
ymn	obj	r_2990	optimal	0.08798
ymn	obj	r_2991	optimal	0.08798
ymn	obj	r_2992	optimal	0.08798
ymn	obj	r_2993	optimal	0.08798
ymn	obj	r_2994	optimal	0.08798
ymn	obj	r_2995	optimal	0.08798
ymn	obj	r_2996	optimal	0.08798
ymn	obj	r_2997	optimal	0.08798
ymn	obj	r_2998	optimal	0.08798
ymn	obj	r_2999	optimal	0.08798
ymn	obj	r_3000	optimal	0.08798
ymn	obj	r_3001	optimal	0.08798
ymn	obj	r_3002	optimal	0.08798
ymn	obj	r_3003	optimal	0.08798
ymn	obj	r_3004	optimal	0.08798
ymn	obj	r_3005	optimal	0.08798
ymn	obj	r_3006	optimal	0.08798
ymn	obj	r_3007	optimal	0.08798
ymn	obj	r_3008	optimal	0.08798
ymn	obj	r_3009	optimal	0.08798
ymn	obj	r_3010	optimal	0.08798
ymn	obj	r_3011	optimal	0.08798
ymn	obj	r_3022	optimal	0.08798
ymn	obj	r_3023	optimal	0.08798
ymn	obj	r_3024	optimal	0.08798
ymn	obj	r_3025	optimal	0.08798
ymn	obj	r_3026	optimal	0.08798
ymn	obj	r_3027	optimal	0.08798
ymn	obj	r_3028	optimal	0.08798
ymn	obj	r_3029	optimal	0.08798
ymn	obj	r_3030	optimal	0.08798
ymn	obj	r_3031	optimal	0.08798
ymn	obj	r_3032	optimal	0.08798
ymn	obj	r_3033	optimal	0.08798
ymn	obj	r_3034	optimal	0.08798
ymn	obj	r_3035	optimal	0.08798
ymn	obj	r_3036	optimal	0.08798
ymn	obj	r_3037	optimal	0.08798
ymn	obj	r_3038	optimal	0.08798
ymn	obj	r_3039	optimal	0.08798
ymn	obj	r_3040	optimal	0.08798
ymn	obj	r_3041	optimal	0.08798
ymn	obj	r_3042	optimal	0.08798
ymn	obj	r_3043	optimal	0.08798
ymn	obj	r_3044	optimal	0.08798
ymn	obj	r_3045	optimal	0.08798
ymn	obj	r_3046	optimal	0.08798
ymn	obj	r_3047	optimal	0.08798
ymn	obj	r_3048	optimal	0.08798
ymn	obj	r_3049	optimal	0.08798
ymn	obj	r_3050	optimal	0.08798
ymn	obj	r_3051	optimal	0.08798
ymn	obj	r_3052	optimal	0.08798
